task,uids,word1,word2
AP,spit/pairs,spit,pairs
AP,spit/eaten_in_summer,spit,summer
AP,spit/found_on_walls,spit,walls
AP,spit/has_peel,spit,peel
AP,spit/has_shelves,spit,shelves
AP,spit/produces_noise,spit,sound
AP,spit/cold,spit,cold
AP,spit/dangerous,spit,dangerous
AP,spit/decorative,spit,decorative
AP,spit/edible,spit,edible
AP,spit/electrical,spit,electricity
AP,spit/expensive,spit,expensive
AP,spit/fast,spit,fast
AP,spit/fun,spit,fun
AP,spit/hand_held,spit,hand-held
AP,spit/hard,spit,hard
AP,spit/heavy,spit,heavy
AP,spit/large,spit,big
AP,spit/loud,spit,loud
AP,spit/sharp,spit,sharp
AP,spit/shiny,spit,shiny
AP,spit/slimy,spit,slimy
AP,spit/smelly,spit,smelly
AP,spit/smooth,spit,smooth
AP,spit/tall,spit,tall
AP,spit/lives_in_water,spit,water
AP,spit/requires_gasoline,spit,gasoline
AP,spit/used_for_eating,spit,eating
AP,spit/used_for_cooking,spit,cooking
AP,spit/used_for_cleaning,spit,cleaning
AP,spit/used_by_children,spit,children
AP,spit/used_for_holding_things,spit,holding
AP,spit/used_for_killing,spit,killing
AP,spit/used_for_music,spit,music
AP,spit/used_for_transportation,spit,transportation
AP,spit/worn_for_warmth,spit,warmth
AP,spit/worn_on_feet,spit,feet
AP,spit/hot,spit,hot
AP,spit/light_weight,spit,light
AP,spit/squishy,spit,squishy
AP,spit/unhealthy,spit,unhealthy
AP,spit/wet,spit,wet
AP,spit/words_on_it,spit,words
AP,spit/man_made,spit,man-made
AP,spit/fragile,spit,fragile
AP,steer/a_tool,steer,tool
AP,steer/a_toy,steer,toy
AP,steer/an_animal,steer,animal
AP,steer/flies,steer,fly
AP,steer/swims,steer,swim
AP,steer/pairs,steer,pairs
AP,steer/eaten_in_summer,steer,summer
AP,steer/found_on_walls,steer,walls
AP,steer/has_peel,steer,peel
AP,steer/has_shelves,steer,shelves
AP,steer/produces_noise,steer,sound
AP,steer/cold,steer,cold
AP,steer/dangerous,steer,dangerous
AP,steer/decorative,steer,decorative
AP,steer/edible,steer,edible
AP,steer/electrical,steer,electricity
AP,steer/expensive,steer,expensive
AP,steer/fast,steer,fast
AP,steer/fun,steer,fun
AP,steer/hand_held,steer,hand-held
AP,steer/hard,steer,hard
AP,steer/heavy,steer,heavy
AP,steer/large,steer,big
AP,steer/loud,steer,loud
AP,steer/sharp,steer,sharp
AP,steer/shiny,steer,shiny
AP,steer/slimy,steer,slimy
AP,steer/smelly,steer,smelly
AP,steer/smooth,steer,smooth
AP,steer/tall,steer,tall
AP,steer/lives_in_water,steer,water
AP,steer/requires_gasoline,steer,gasoline
AP,steer/used_for_eating,steer,eating
AP,steer/used_for_cooking,steer,cooking
AP,steer/used_for_cleaning,steer,cleaning
AP,steer/used_by_children,steer,children
AP,steer/used_for_holding_things,steer,holding
AP,steer/used_for_killing,steer,killing
AP,steer/used_for_music,steer,music
AP,steer/used_for_transportation,steer,transportation
AP,steer/worn_for_warmth,steer,warmth
AP,steer/worn_on_feet,steer,feet
AP,steer/hot,steer,hot
AP,steer/light_weight,steer,light
AP,steer/squishy,steer,squishy
AP,steer/unhealthy,steer,unhealthy
AP,steer/wet,steer,wet
AP,steer/words_on_it,steer,words
AP,steer/man_made,steer,man-made
AP,steer/fragile,steer,fragile
AP,tattoo/a_tool,tattoo,tool
AP,tattoo/a_toy,tattoo,toy
AP,tattoo/an_animal,tattoo,animal
AP,tattoo/flies,tattoo,fly
AP,tattoo/swims,tattoo,swim
AP,tattoo/pairs,tattoo,pairs
AP,tattoo/eaten_in_summer,tattoo,summer
AP,tattoo/found_on_walls,tattoo,walls
AP,tattoo/has_peel,tattoo,peel
AP,tattoo/has_shelves,tattoo,shelves
AP,tattoo/produces_noise,tattoo,sound
AP,tattoo/cold,tattoo,cold
AP,tattoo/dangerous,tattoo,dangerous
AP,tattoo/decorative,tattoo,decorative
AP,tattoo/edible,tattoo,edible
AP,tattoo/electrical,tattoo,electricity
AP,tattoo/expensive,tattoo,expensive
AP,tattoo/fast,tattoo,fast
AP,tattoo/fun,tattoo,fun
AP,tattoo/hand_held,tattoo,hand-held
AP,tattoo/hard,tattoo,hard
AP,tattoo/heavy,tattoo,heavy
AP,tattoo/large,tattoo,big
AP,tattoo/loud,tattoo,loud
AP,tattoo/sharp,tattoo,sharp
AP,tattoo/shiny,tattoo,shiny
AP,tattoo/slimy,tattoo,slimy
AP,tattoo/smelly,tattoo,smelly
AP,tattoo/smooth,tattoo,smooth
AP,tattoo/tall,tattoo,tall
AP,tattoo/lives_in_water,tattoo,water
AP,tattoo/requires_gasoline,tattoo,gasoline
AP,tattoo/used_for_eating,tattoo,eating
AP,tattoo/used_for_cooking,tattoo,cooking
AP,tattoo/used_for_cleaning,tattoo,cleaning
AP,tattoo/used_by_children,tattoo,children
AP,tattoo/used_for_holding_things,tattoo,holding
AP,tattoo/used_for_killing,tattoo,killing
AP,tattoo/used_for_music,tattoo,music
AP,tattoo/used_for_transportation,tattoo,transportation
AP,tattoo/worn_for_warmth,tattoo,warmth
AP,tattoo/worn_on_feet,tattoo,feet
AP,tattoo/hot,tattoo,hot
AP,tattoo/light_weight,tattoo,light
AP,tattoo/squishy,tattoo,squishy
AP,tattoo/unhealthy,tattoo,unhealthy
AP,tattoo/wet,tattoo,wet
AP,tattoo/words_on_it,tattoo,words
AP,tattoo/man_made,tattoo,man-made
AP,tattoo/fragile,tattoo,fragile
AP,tow/a_tool,tow,tool
AP,tow/a_toy,tow,toy
AP,tow/an_animal,tow,animal
AP,tow/flies,tow,fly
AP,tow/swims,tow,swim
AP,tow/pairs,tow,pairs
AP,tow/eaten_in_summer,tow,summer
AP,tow/found_on_walls,tow,walls
AP,tow/has_peel,tow,peel
AP,tow/has_shelves,tow,shelves
AP,tow/produces_noise,tow,sound
AP,tow/cold,tow,cold
AP,tow/dangerous,tow,dangerous
AP,tow/decorative,tow,decorative
AP,tow/edible,tow,edible
AP,tow/electrical,tow,electricity
AP,tow/expensive,tow,expensive
AP,tow/fast,tow,fast
AP,tow/fun,tow,fun
AP,tow/hand_held,tow,hand-held
AP,tow/hard,tow,hard
AP,tow/heavy,tow,heavy
AP,tow/large,tow,big
AP,tow/loud,tow,loud
AP,tow/sharp,tow,sharp
AP,tow/shiny,tow,shiny
AP,tow/slimy,tow,slimy
AP,tow/smelly,tow,smelly
AP,tow/smooth,tow,smooth
AP,tow/tall,tow,tall
AP,tow/lives_in_water,tow,water
AP,tow/requires_gasoline,tow,gasoline
AP,tow/used_for_eating,tow,eating
AP,tow/used_for_cooking,tow,cooking
AP,tow/used_for_cleaning,tow,cleaning
AP,tow/used_by_children,tow,children
AP,tow/used_for_holding_things,tow,holding
AP,tow/used_for_killing,tow,killing
AP,tow/used_for_music,tow,music
AP,tow/used_for_transportation,tow,transportation
AP,tow/worn_for_warmth,tow,warmth
AP,tow/worn_on_feet,tow,feet
AP,tow/hot,tow,hot
AP,tow/light_weight,tow,light
AP,tow/squishy,tow,squishy
AP,tow/unhealthy,tow,unhealthy
AP,tow/wet,tow,wet
AP,tow/words_on_it,tow,words
AP,tow/man_made,tow,man-made
AP,tow/fragile,tow,fragile
AP,uncork/a_tool,uncork,tool
AP,uncork/a_toy,uncork,toy
AP,uncork/an_animal,uncork,animal
AP,uncork/flies,uncork,fly
AP,uncork/swims,uncork,swim
AP,uncork/pairs,uncork,pairs
AP,uncork/eaten_in_summer,uncork,summer
AP,uncork/found_on_walls,uncork,walls
AP,uncork/has_peel,uncork,peel
AP,uncork/has_shelves,uncork,shelves
AP,uncork/produces_noise,uncork,sound
AP,uncork/cold,uncork,cold
AP,uncork/dangerous,uncork,dangerous
AP,uncork/decorative,uncork,decorative
AP,uncork/edible,uncork,edible
AP,uncork/electrical,uncork,electricity
AP,uncork/expensive,uncork,expensive
AP,uncork/fast,uncork,fast
AP,uncork/fun,uncork,fun
AP,uncork/hand_held,uncork,hand-held
AP,uncork/hard,uncork,hard
AP,uncork/heavy,uncork,heavy
AP,uncork/large,uncork,big
AP,uncork/loud,uncork,loud
AP,uncork/sharp,uncork,sharp
AP,uncork/shiny,uncork,shiny
AP,uncork/slimy,uncork,slimy
AP,uncork/smelly,uncork,smelly
AP,uncork/smooth,uncork,smooth
AP,uncork/tall,uncork,tall
AP,uncork/lives_in_water,uncork,water
AP,uncork/requires_gasoline,uncork,gasoline
AP,uncork/used_for_eating,uncork,eating
AP,uncork/used_for_cooking,uncork,cooking
AP,uncork/used_for_cleaning,uncork,cleaning
AP,uncork/used_by_children,uncork,children
AP,uncork/used_for_holding_things,uncork,holding
AP,uncork/used_for_killing,uncork,killing
AP,uncork/used_for_music,uncork,music
AP,uncork/used_for_transportation,uncork,transportation
AP,uncork/worn_for_warmth,uncork,warmth
AP,uncork/worn_on_feet,uncork,feet
AP,uncork/hot,uncork,hot
AP,uncork/light_weight,uncork,light
AP,uncork/squishy,uncork,squishy
AP,uncork/unhealthy,uncork,unhealthy
AP,uncork/wet,uncork,wet
AP,uncork/words_on_it,uncork,words
AP,uncork/man_made,uncork,man-made
AP,uncork/fragile,uncork,fragile
AP,waddle/a_tool,waddle,tool
AP,waddle/a_toy,waddle,toy
AP,waddle/an_animal,waddle,animal
AP,waddle/flies,waddle,fly
AP,waddle/swims,waddle,swim
AP,waddle/pairs,waddle,pairs
AP,waddle/eaten_in_summer,waddle,summer
AP,waddle/found_on_walls,waddle,walls
AP,waddle/has_peel,waddle,peel
AP,waddle/has_shelves,waddle,shelves
AP,waddle/produces_noise,waddle,sound
AP,waddle/cold,waddle,cold
AP,waddle/dangerous,waddle,dangerous
AP,waddle/decorative,waddle,decorative
AP,waddle/edible,waddle,edible
AP,waddle/electrical,waddle,electricity
AP,waddle/expensive,waddle,expensive
AP,waddle/fast,waddle,fast
AP,waddle/fun,waddle,fun
AP,waddle/hand_held,waddle,hand-held
AP,waddle/hard,waddle,hard
AP,waddle/heavy,waddle,heavy
AP,waddle/large,waddle,big
AP,waddle/loud,waddle,loud
AP,waddle/sharp,waddle,sharp
AP,waddle/shiny,waddle,shiny
AP,waddle/slimy,waddle,slimy
AP,waddle/smelly,waddle,smelly
AP,waddle/smooth,waddle,smooth
AP,waddle/tall,waddle,tall
AP,waddle/lives_in_water,waddle,water
AP,waddle/requires_gasoline,waddle,gasoline
AP,waddle/used_for_eating,waddle,eating
AP,waddle/used_for_cooking,waddle,cooking
AP,waddle/used_for_cleaning,waddle,cleaning
AP,waddle/used_by_children,waddle,children
AP,waddle/used_for_holding_things,waddle,holding
AP,waddle/used_for_killing,waddle,killing
AP,waddle/used_for_music,waddle,music
AP,waddle/used_for_transportation,waddle,transportation
AP,waddle/worn_for_warmth,waddle,warmth
AP,waddle/worn_on_feet,waddle,feet
AP,waddle/hot,waddle,hot
AP,waddle/light_weight,waddle,light
AP,waddle/squishy,waddle,squishy
AP,waddle/unhealthy,waddle,unhealthy
AP,waddle/wet,waddle,wet
AP,waddle/words_on_it,waddle,words
AP,waddle/man_made,waddle,man-made
AP,waddle/fragile,waddle,fragile
AP,wag/a_tool,wag,tool
AP,wag/a_toy,wag,toy
AP,wag/an_animal,wag,animal
AP,wag/flies,wag,fly
AP,wag/swims,wag,swim
AP,wag/pairs,wag,pairs
AP,wag/eaten_in_summer,wag,summer
AP,wag/found_on_walls,wag,walls
AP,wag/has_peel,wag,peel
AP,wag/has_shelves,wag,shelves
AP,wag/produces_noise,wag,sound
AP,wag/cold,wag,cold
AP,wag/dangerous,wag,dangerous
AP,wag/decorative,wag,decorative
AP,wag/edible,wag,edible
AP,wag/electrical,wag,electricity
AP,wag/expensive,wag,expensive
AP,wag/fast,wag,fast
AP,wag/fun,wag,fun
AP,wag/hand_held,wag,hand-held
AP,wag/hard,wag,hard
AP,wag/heavy,wag,heavy
AP,wag/large,wag,big
AP,wag/loud,wag,loud
AP,wag/sharp,wag,sharp
AP,wag/shiny,wag,shiny
AP,wag/slimy,wag,slimy
AP,wag/smelly,wag,smelly
AP,wag/smooth,wag,smooth
AP,wag/tall,wag,tall
AP,wag/lives_in_water,wag,water
AP,wag/requires_gasoline,wag,gasoline
AP,wag/used_for_eating,wag,eating
AP,wag/used_for_cooking,wag,cooking
AP,wag/used_for_cleaning,wag,cleaning
AP,wag/used_by_children,wag,children
AP,wag/used_for_holding_things,wag,holding
AP,wag/used_for_killing,wag,killing
AP,wag/used_for_music,wag,music
AP,wag/used_for_transportation,wag,transportation
AP,wag/worn_for_warmth,wag,warmth
AP,wag/worn_on_feet,wag,feet
AP,wag/hot,wag,hot
AP,wag/light_weight,wag,light
AP,wag/squishy,wag,squishy
AP,wag/unhealthy,wag,unhealthy
AP,wag/wet,wag,wet
AP,wag/words_on_it,wag,words
AP,wag/man_made,wag,man-made
AP,wag/fragile,wag,fragile
AP,wet/a_tool,wet,tool
AP,wet/a_toy,wet,toy
AP,wet/an_animal,wet,animal
AP,wet/flies,wet,fly
AP,wet/swims,wet,swim
AP,wet/pairs,wet,pairs
AP,wet/eaten_in_summer,wet,summer
AP,wet/found_on_walls,wet,walls
AP,wet/has_peel,wet,peel
AP,wet/has_shelves,wet,shelves
AP,wet/produces_noise,wet,sound
AP,wet/cold,wet,cold
AP,wet/dangerous,wet,dangerous
AP,wet/decorative,wet,decorative
AP,wet/edible,wet,edible
AP,wet/electrical,wet,electricity
AP,wet/expensive,wet,expensive
AP,wet/fast,wet,fast
AP,wet/fun,wet,fun
AP,wet/hand_held,wet,hand-held
AP,wet/hard,wet,hard
AP,wet/heavy,wet,heavy
AP,wet/large,wet,big
AP,wet/loud,wet,loud
AP,wet/sharp,wet,sharp
AP,wet/shiny,wet,shiny
AP,wet/slimy,wet,slimy
AP,wet/smelly,wet,smelly
AP,wet/smooth,wet,smooth
AP,wet/tall,wet,tall
AP,wet/lives_in_water,wet,water
AP,wet/requires_gasoline,wet,gasoline
AP,wet/used_for_eating,wet,eating
AP,wet/used_for_cooking,wet,cooking
AP,wet/used_for_cleaning,wet,cleaning
AP,wet/used_by_children,wet,children
AP,wet/used_for_holding_things,wet,holding
AP,wet/used_for_killing,wet,killing
AP,wet/used_for_music,wet,music
AP,wet/used_for_transportation,wet,transportation
AP,wet/worn_for_warmth,wet,warmth
AP,wet/worn_on_feet,wet,feet
AP,wet/hot,wet,hot
AP,wet/light_weight,wet,light
AP,wet/squishy,wet,squishy
AP,wet/unhealthy,wet,unhealthy
AP,wet/wet,wet,wet
AP,wet/words_on_it,wet,words
AP,wet/man_made,wet,man-made
AP,wet/fragile,wet,fragile
AP,wrap/a_tool,wrap,tool
AP,wrap/a_toy,wrap,toy
AP,wrap/an_animal,wrap,animal
AP,wrap/flies,wrap,fly
AP,wrap/swims,wrap,swim
AP,wrap/pairs,wrap,pairs
AP,wrap/eaten_in_summer,wrap,summer
AP,wrap/found_on_walls,wrap,walls
AP,wrap/has_peel,wrap,peel
AP,wrap/has_shelves,wrap,shelves
AP,wrap/produces_noise,wrap,sound
AP,wrap/cold,wrap,cold
AP,wrap/dangerous,wrap,dangerous
AP,wrap/decorative,wrap,decorative
AP,wrap/edible,wrap,edible
AP,wrap/electrical,wrap,electricity
AP,wrap/expensive,wrap,expensive
AP,wrap/fast,wrap,fast
AP,wrap/fun,wrap,fun
AP,wrap/hand_held,wrap,hand-held
AP,wrap/hard,wrap,hard
AP,wrap/heavy,wrap,heavy
AP,wrap/large,wrap,big
AP,wrap/loud,wrap,loud
AP,wrap/sharp,wrap,sharp
AP,wrap/shiny,wrap,shiny
AP,wrap/slimy,wrap,slimy
AP,wrap/smelly,wrap,smelly
AP,wrap/smooth,wrap,smooth
AP,wrap/tall,wrap,tall
AP,wrap/lives_in_water,wrap,water
AP,wrap/requires_gasoline,wrap,gasoline
AP,wrap/used_for_eating,wrap,eating
AP,wrap/used_for_cooking,wrap,cooking
AP,wrap/used_for_cleaning,wrap,cleaning
AP,wrap/used_by_children,wrap,children
AP,wrap/used_for_holding_things,wrap,holding
AP,wrap/used_for_killing,wrap,killing
AP,wrap/used_for_music,wrap,music
AP,wrap/used_for_transportation,wrap,transportation
AP,wrap/worn_for_warmth,wrap,warmth
AP,wrap/worn_on_feet,wrap,feet
AP,wrap/hot,wrap,hot
AP,wrap/light_weight,wrap,light
AP,wrap/squishy,wrap,squishy
AP,wrap/unhealthy,wrap,unhealthy
AP,wrap/wet,wrap,wet
AP,wrap/words_on_it,wrap,words
AP,wrap/man_made,wrap,man-made
AP,wrap/fragile,wrap,fragile
AP,butter/a_tool,butter,tool
AP,butter/a_toy,butter,toy
AP,butter/an_animal,butter,animal
AP,butter/flies,butter,fly
AP,butter/swims,butter,swim
AP,butter/pairs,butter,pairs
AP,butter/eaten_in_summer,butter,summer
AP,butter/found_on_walls,butter,walls
AP,butter/has_peel,butter,peel
AP,butter/has_shelves,butter,shelves
AP,butter/produces_noise,butter,sound
AP,butter/cold,butter,cold
AP,butter/dangerous,butter,dangerous
AP,butter/decorative,butter,decorative
AP,butter/edible,butter,edible
AP,butter/electrical,butter,electricity
AP,butter/expensive,butter,expensive
AP,butter/fast,butter,fast
AP,butter/fun,butter,fun
AP,butter/hand_held,butter,hand-held
AP,butter/hard,butter,hard
AP,butter/heavy,butter,heavy
AP,butter/large,butter,big
AP,butter/loud,butter,loud
AP,butter/sharp,butter,sharp
AP,butter/shiny,butter,shiny
AP,butter/slimy,butter,slimy
AP,butter/smelly,butter,smelly
AP,butter/smooth,butter,smooth
AP,butter/tall,butter,tall
AP,butter/lives_in_water,butter,water
AP,butter/requires_gasoline,butter,gasoline
AP,butter/used_for_eating,butter,eating
AP,butter/used_for_cooking,butter,cooking
AP,butter/used_for_cleaning,butter,cleaning
AP,butter/used_by_children,butter,children
AP,butter/used_for_holding_things,butter,holding
AP,butter/used_for_killing,butter,killing
AP,butter/used_for_music,butter,music
AP,butter/used_for_transportation,butter,transportation
AP,butter/worn_for_warmth,butter,warmth
AP,butter/worn_on_feet,butter,feet
AP,butter/hot,butter,hot
AP,butter/light_weight,butter,light
AP,butter/squishy,butter,squishy
AP,butter/unhealthy,butter,unhealthy
AP,butter/wet,butter,wet
AP,butter/words_on_it,butter,words
AP,butter/man_made,butter,man-made
AP,butter/fragile,butter,fragile
AP,color/a_tool,color,tool
AP,color/a_toy,color,toy
AP,color/an_animal,color,animal
AP,color/flies,color,fly
AP,color/swims,color,swim
AP,color/pairs,color,pairs
AP,color/eaten_in_summer,color,summer
AP,color/found_on_walls,color,walls
AP,color/has_peel,color,peel
AP,color/has_shelves,color,shelves
AP,color/produces_noise,color,sound
AP,color/cold,color,cold
AP,color/dangerous,color,dangerous
AP,color/decorative,color,decorative
AP,color/edible,color,edible
AP,color/electrical,color,electricity
AP,color/expensive,color,expensive
AP,color/fast,color,fast
AP,color/fun,color,fun
AP,color/hand_held,color,hand-held
AP,color/hard,color,hard
AP,color/heavy,color,heavy
AP,color/large,color,big
AP,color/loud,color,loud
AP,color/sharp,color,sharp
AP,color/shiny,color,shiny
AP,color/slimy,color,slimy
AP,color/smelly,color,smelly
AP,color/smooth,color,smooth
AP,color/tall,color,tall
AP,color/lives_in_water,color,water
AP,color/requires_gasoline,color,gasoline
AP,color/used_for_eating,color,eating
AP,color/used_for_cooking,color,cooking
AP,color/used_for_cleaning,color,cleaning
AP,color/used_by_children,color,children
AP,color/used_for_holding_things,color,holding
AP,color/used_for_killing,color,killing
AP,color/used_for_music,color,music
AP,color/used_for_transportation,color,transportation
AP,color/worn_for_warmth,color,warmth
AP,color/worn_on_feet,color,feet
AP,color/hot,color,hot
AP,color/light_weight,color,light
AP,color/squishy,color,squishy
AP,color/unhealthy,color,unhealthy
AP,color/wet,color,wet
AP,color/words_on_it,color,words
AP,color/man_made,color,man-made
AP,color/fragile,color,fragile
AP,complain/a_tool,complain,tool
AP,complain/a_toy,complain,toy
AP,complain/an_animal,complain,animal
AP,complain/flies,complain,fly
AP,complain/swims,complain,swim
AP,complain/pairs,complain,pairs
AP,complain/eaten_in_summer,complain,summer
AP,complain/found_on_walls,complain,walls
AP,complain/has_peel,complain,peel
AP,complain/has_shelves,complain,shelves
AP,complain/produces_noise,complain,sound
AP,complain/cold,complain,cold
AP,complain/dangerous,complain,dangerous
AP,complain/decorative,complain,decorative
AP,complain/edible,complain,edible
AP,complain/electrical,complain,electricity
AP,complain/expensive,complain,expensive
AP,complain/fast,complain,fast
AP,complain/fun,complain,fun
AP,complain/hand_held,complain,hand-held
AP,complain/hard,complain,hard
AP,complain/heavy,complain,heavy
AP,complain/large,complain,big
AP,complain/loud,complain,loud
AP,complain/sharp,complain,sharp
AP,complain/shiny,complain,shiny
AP,complain/slimy,complain,slimy
AP,complain/smelly,complain,smelly
AP,complain/smooth,complain,smooth
AP,complain/tall,complain,tall
AP,complain/lives_in_water,complain,water
AP,complain/requires_gasoline,complain,gasoline
AP,complain/used_for_eating,complain,eating
AP,complain/used_for_cooking,complain,cooking
AP,complain/used_for_cleaning,complain,cleaning
AP,complain/used_by_children,complain,children
AP,complain/used_for_holding_things,complain,holding
AP,complain/used_for_killing,complain,killing
AP,complain/used_for_music,complain,music
AP,complain/used_for_transportation,complain,transportation
AP,complain/worn_for_warmth,complain,warmth
AP,complain/worn_on_feet,complain,feet
AP,complain/hot,complain,hot
AP,complain/light_weight,complain,light
AP,complain/squishy,complain,squishy
AP,complain/unhealthy,complain,unhealthy
AP,complain/wet,complain,wet
AP,complain/words_on_it,complain,words
AP,complain/man_made,complain,man-made
AP,complain/fragile,complain,fragile
AP,confront/a_tool,confront,tool
AP,confront/a_toy,confront,toy
AP,confront/an_animal,confront,animal
AP,confront/flies,confront,fly
AP,confront/swims,confront,swim
AP,confront/pairs,confront,pairs
AP,confront/eaten_in_summer,confront,summer
AP,confront/found_on_walls,confront,walls
AP,confront/has_peel,confront,peel
AP,confront/has_shelves,confront,shelves
AP,confront/produces_noise,confront,sound
AP,confront/cold,confront,cold
AP,confront/dangerous,confront,dangerous
AP,confront/decorative,confront,decorative
AP,confront/edible,confront,edible
AP,confront/electrical,confront,electricity
AP,confront/expensive,confront,expensive
AP,confront/fast,confront,fast
AP,confront/fun,confront,fun
AP,confront/hand_held,confront,hand-held
AP,confront/hard,confront,hard
AP,confront/heavy,confront,heavy
AP,confront/large,confront,big
AP,confront/loud,confront,loud
AP,confront/sharp,confront,sharp
AP,confront/shiny,confront,shiny
AP,confront/slimy,confront,slimy
